"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2002",723.31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2002",546.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2001",653.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2001",508.416,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2000",594.673,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2000",487.119,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1999",661.692,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1999",520.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1998",709.689,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1998",558.145,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1997",761.973,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1997",610.436,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1996",803.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1996",624.703,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1995",788.65,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1995",605.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1994",872.399,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1994",642.573,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1993",949.133,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1993",693.128,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1992",950.377,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1992",654.845,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1991",857.652,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1991",621.302,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1990",646.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1990",511.417,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1989",580.432,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1989",480.376,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1988",576.078,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1988",493.448,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1987",654.932,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1987",538.061,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1986",718.685,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1986",555.527,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1985",782.444,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1985",585.612,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1984",840.559,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1984",605.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1983",903.461,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1983",602.161,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1982",814.957,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1982",543.198,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1981",520.736,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1981",410.053,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1980",500.275,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1980",395.047,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1979",474.056,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1979",394.114,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1978",522.224,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1978",412.057,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1977",491.536,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1977",376.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1976",420.34,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1976",323.45,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2023",773.648,,,,"Repository: Eurostat special tabulation"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2023",588.764,,,,"Repository: Eurostat special tabulation"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2022",797.522,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2022",573.466,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2021",919.654,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2021",627.873,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2020",976.448,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2020",701.574,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2019",830.228,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2019",554.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2018",885.236,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2018",582.743,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2017",972.173,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2017",664.954,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2016",1024.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2016",743.134,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2015",1121.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2015",824.178,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2014",1188.489,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2014",902.644,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2013",1251.511,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2013",965.213,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2012",1222.245,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2012",998.617,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2011",1367.003,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2011",1090.251,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2010",1631.827,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2010",1228.688,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2009",1859.384,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2009",1435.836,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2008",1672.688,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2008",1468.008,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2007",1963.539,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2007",1668.563,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2006",2335.161,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2006",1926.775,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2005",2568.859,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2005",2012.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2004",2473.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2004",1788.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2003",2242.05,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2003",1651.988,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2002",1915.279,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2002",1446.693,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2001",1715.946,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2001",1362.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2000",1689.314,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2000",1433.544,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1999",1906.665,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1999",1598.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1998",2070.522,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1998",1784.549,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1997",2068.389,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1997",1793.004,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1996",1831.264,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1996",1616.324,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Unemployment by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1995",1568.365,,,,"Repository: ILO-STATISTICS - Micro data processing"
